,source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
2990,malignant_cell,CAF,CEACAM1,CEACAM5,0.00310253319804455,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2991,Endo,Endo,CEACAM1,CEACAM5,0.00453864658813,0.02,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2992,malignant_cell,Endo,CEACAM1,CEACAM5,0.00473827088181289,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2993,Endo,Macro,CEACAM1,CEACAM5,0.00643337246103342,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2994,malignant_cell,Macro,CEACAM1,CEACAM5,0.00671577068242727,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2995,Endo,malignant_cell,CEACAM1,CEACAM5,0.00248868336001095,0.04,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2996,malignant_cell,malignant_cell,CEACAM1,CEACAM5,0.00259837901737205,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2997,Endo,NK,CEACAM1,CEACAM5,0.0218089564709248,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2998,malignant_cell,NK,CEACAM1,CEACAM5,0.0227508242060274,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
2999,Endo,T_cell,CEACAM1,CEACAM5,0.0149874545710149,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
3000,malignant_cell,T_cell,CEACAM1,CEACAM5,0.01563943087216,0,CEACAM1_CEACAM5,CEACAM1 - CEACAM5,CEACAM,Cell-Cell Contact,PMID: 11590190
3001,B_cell,B_cell,CLDN11,CLDN11,0.0257749991222635,0.01,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3002,CAF,B_cell,CLDN11,CLDN11,0.0674395588537392,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3003,T_cell,B_cell,CLDN11,CLDN11,0.0278387905124133,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3004,B_cell,CAF,CLDN11,CLDN11,0.0674395588537392,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3005,CAF,CAF,CLDN11,CLDN11,0.165043975940043,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3006,Endo,CAF,CLDN11,CLDN11,0.0494255318178416,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3007,Macro,CAF,CLDN11,CLDN11,0.0408496691039539,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3008,T_cell,CAF,CLDN11,CLDN11,0.0725908364306556,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3009,CAF,Endo,CLDN11,CLDN11,0.0494255318178416,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3010,CAF,Macro,CLDN11,CLDN11,0.0408496691039539,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3011,B_cell,T_cell,CLDN11,CLDN11,0.0278387905124133,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3012,CAF,T_cell,CLDN11,CLDN11,0.0725908364306556,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3013,T_cell,T_cell,CLDN11,CLDN11,0.0300627294548193,0,CLDN11_CLDN11,CLDN11 - CLDN11,CLDN,Cell-Cell Contact,KEGG: hsa04514
3014,B_cell,NK,CLEC2D,KLRB1,0.323104899864609,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3015,CAF,NK,CLEC2D,KLRB1,0.0242171951255626,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3016,Endo,NK,CLEC2D,KLRB1,0.0430868240202995,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3017,Macro,NK,CLEC2D,KLRB1,0.0208221557499988,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3018,malignant_cell,NK,CLEC2D,KLRB1,0.0548678879673078,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3019,NK,NK,CLEC2D,KLRB1,0.283161228917705,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3020,T_cell,NK,CLEC2D,KLRB1,0.381687688371917,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3021,CAF,NK,CLEC2B,KLRB1,0.0783356692825975,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3022,Endo,NK,CLEC2B,KLRB1,0.194387222478106,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3023,Macro,NK,CLEC2B,KLRB1,0.225962056801465,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3024,malignant_cell,NK,CLEC2B,KLRB1,0.0833864243807071,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3025,NK,NK,CLEC2B,KLRB1,0.298814622263183,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3026,T_cell,NK,CLEC2B,KLRB1,0.125417191751738,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3027,B_cell,NK,CD69,KLRB1,0.383799247483819,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3028,NK,NK,CD69,KLRB1,0.43939464819699,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3029,T_cell,NK,CD69,KLRB1,0.366759671798441,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
3030,CAF,Endo,CSPG4,ITGA3_ITGB1,0.00351748637872682,0.04,CSPG4_ITGA2_ITGB1,CSPG4 - (ITGA2+ITGB1),CSPG4,Cell-Cell Contact,PMID: 30213051
3031,malignant_cell,Endo,CSPG4,ITGA3_ITGB1,0.102683160039607,0,CSPG4_ITGA2_ITGB1,CSPG4 - (ITGA2+ITGB1),CSPG4,Cell-Cell Contact,PMID: 30213051
3032,CAF,malignant_cell,CSPG4,ITGA3_ITGB1,0.00504231715464976,0,CSPG4_ITGA2_ITGB1,CSPG4 - (ITGA2+ITGB1),CSPG4,Cell-Cell Contact,PMID: 30213051
3033,malignant_cell,malignant_cell,CSPG4,ITGA3_ITGB1,0.141108874862101,0,CSPG4_ITGA2_ITGB1,CSPG4 - (ITGA2+ITGB1),CSPG4,Cell-Cell Contact,PMID: 30213051
3034,Macro,B_cell,DSC2,DSG2,0.00948531020590217,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3035,Macro,CAF,DSC2,DSG2,0.00373276860609676,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3036,Macro,Endo,DSC2,DSG2,0.00383136357043903,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3037,Macro,Macro,DSC2,DSG2,0.00671915685279432,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3038,Macro,malignant_cell,DSC2,DSG2,0.0019451377593438,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3039,Macro,NK,DSC2,DSG2,0.0113310396690123,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3040,Macro,T_cell,DSC2,DSG2,0.0120081174728065,0,DSC2_DSG2,DSC2 - DSG2,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3041,B_cell,B_cell,DSG2,DSC3,0.00250454779220038,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3042,NK,B_cell,DSG2,DSC3,0.00299601192195993,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3043,T_cell,B_cell,DSG2,DSC3,0.00317663664161145,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3044,B_cell,Macro,DSG2,DSC3,0.00158200611761374,0.04,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3045,T_cell,Macro,DSG2,DSC3,0.00200703143309856,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3046,B_cell,NK,DSG2,DSC3,0.00223939064815231,0.04,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3047,T_cell,NK,DSG2,DSC3,0.0028405278945177,0.01,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3048,B_cell,T_cell,DSG2,DSC3,0.00255474201954626,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3049,NK,T_cell,DSG2,DSC3,0.00305602552068677,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3050,T_cell,T_cell,DSG2,DSC3,0.0032402566043958,0,DSG2_DSC3,DSG2 - DSC3,DESMOSOME,Cell-Cell Contact,PMID: 27298358
3051,B_cell,CAF,EPGN,EGFR,0.0287895974524587,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3052,CAF,CAF,EPGN,EGFR,0.0056268766890106,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3053,Endo,CAF,EPGN,EGFR,0.0100493438746208,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3054,Macro,CAF,EPGN,EGFR,0.0165564834022659,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3055,malignant_cell,CAF,EPGN,EGFR,0.00440786373230375,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3056,NK,CAF,EPGN,EGFR,0.0182132058508033,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3057,T_cell,CAF,EPGN,EGFR,0.0316645725181985,0,EPGN_EGFR,EPGN - EGFR,EPGN,Cell-Cell Contact,PMID: 27298358
3058,Endo,Endo,EFNA1,EPHA2,0.0466707691919247,0,EFNA1_EPHA2,EFNA1 - EPHA2,EPHA,Cell-Cell Contact,PMID: 15114347
3059,malignant_cell,Endo,EFNA1,EPHA2,0.0107444152482312,0,EFNA1_EPHA2,EFNA1 - EPHA2,EPHA,Cell-Cell Contact,PMID: 15114347
3060,CAF,Endo,EFNA5,EPHA2,0.024036365784907,0,EFNA5_EPHA2,EFNA5 - EPHA2,EPHA,Cell-Cell Contact,PMID: 15114347
3061,Endo,Endo,EFNA5,EPHA2,0.0155116111409461,0,EFNA5_EPHA2,EFNA5 - EPHA2,EPHA,Cell-Cell Contact,PMID: 15114347
3062,malignant_cell,Endo,EFNA5,EPHA2,0.0100824448840077,0,EFNA5_EPHA2,EFNA5 - EPHA2,EPHA,Cell-Cell Contact,PMID: 15114347
3063,Endo,Endo,EFNB2,EPHB4,0.0427895400354412,0,EFNB2_EPHB4,EFNB2 - EPHB4,EPHB,Cell-Cell Contact,PMID: 15114347
3064,Endo,Endo,ESAM,ESAM,0.127177720430579,0,ESAM_ESAM,ESAM - ESAM,ESAM,Cell-Cell Contact,KEGG: hsa04514; PMID: 11279107
3065,Macro,B_cell,ICAM1,ITGAX_ITGB2,0.0426376459720203,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3066,malignant_cell,B_cell,ICAM1,ITGAX_ITGB2,0.0306803508506353,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3067,B_cell,Macro,ICAM1,ITGAX_ITGB2,0.0412472033567286,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3068,CAF,Macro,ICAM1,ITGAX_ITGB2,0.0670717165299347,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3069,Endo,Macro,ICAM1,ITGAX_ITGB2,0.0948417007543525,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3070,Macro,Macro,ICAM1,ITGAX_ITGB2,0.287895538821336,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3071,malignant_cell,Macro,ICAM1,ITGAX_ITGB2,0.223193088368326,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3072,NK,Macro,ICAM1,ITGAX_ITGB2,0.064360833941097,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3073,T_cell,Macro,ICAM1,ITGAX_ITGB2,0.0362743774860084,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3074,B_cell,NK,ICAM1,ITGAX_ITGB2,0.0301839602495683,0.01,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3075,CAF,NK,ICAM1,ITGAX_ITGB2,0.0494390507700889,0.01,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3076,Endo,NK,ICAM1,ITGAX_ITGB2,0.0704598843981529,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3077,Macro,NK,ICAM1,ITGAX_ITGB2,0.226291237575319,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3078,malignant_cell,NK,ICAM1,ITGAX_ITGB2,0.172088080158522,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3079,NK,NK,ICAM1,ITGAX_ITGB2,0.0474046267002453,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3080,T_cell,NK,ICAM1,ITGAX_ITGB2,0.0265080582896618,0.01,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3081,Endo,T_cell,ICAM1,ITGAX_ITGB2,0.0147624570814746,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3082,Macro,T_cell,ICAM1,ITGAX_ITGB2,0.0546543529789939,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3083,malignant_cell,T_cell,ICAM1,ITGAX_ITGB2,0.0394660166837577,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
3084,Macro,B_cell,ICAM1,ITGAL_ITGB2,0.0956952775486283,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3085,malignant_cell,B_cell,ICAM1,ITGAL_ITGB2,0.0699456136732748,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3086,Endo,Macro,ICAM1,ITGAL_ITGB2,0.0640343639335049,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3087,Macro,Macro,ICAM1,ITGAL_ITGB2,0.208847710336068,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3088,malignant_cell,Macro,ICAM1,ITGAL_ITGB2,0.157969696088185,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3089,CAF,NK,ICAM1,ITGAL_ITGB2,0.0711431126683086,0.03,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3090,Endo,NK,ICAM1,ITGAL_ITGB2,0.100417351179465,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3091,Macro,NK,ICAM1,ITGAL_ITGB2,0.301045931042846,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3092,malignant_cell,NK,ICAM1,ITGAL_ITGB2,0.234360694686876,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3093,CAF,T_cell,ICAM1,ITGAL_ITGB2,0.053402211663061,0.04,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3094,Endo,T_cell,ICAM1,ITGAL_ITGB2,0.0759734490489508,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3095,Macro,T_cell,ICAM1,ITGAL_ITGB2,0.240839378683769,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3096,malignant_cell,T_cell,ICAM1,ITGAL_ITGB2,0.183980154219967,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3097,Endo,B_cell,ICAM2,ITGAL_ITGB2,0.0919778361028665,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3098,Macro,B_cell,ICAM2,ITGAL_ITGB2,0.0158929635478723,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3099,NK,B_cell,ICAM2,ITGAL_ITGB2,0.0231648396349079,0.01,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3100,Endo,Macro,ICAM2,ITGAL_ITGB2,0.20171516106527,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3101,Macro,Macro,ICAM2,ITGAL_ITGB2,0.0387260879867121,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3102,NK,Macro,ICAM2,ITGAL_ITGB2,0.0558523987906775,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3103,Endo,NK,ICAM2,ITGAL_ITGB2,0.291926488517991,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3104,Macro,NK,ICAM2,ITGAL_ITGB2,0.0616770116436229,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3105,NK,NK,ICAM2,ITGAL_ITGB2,0.0880237672405972,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3106,Endo,T_cell,ICAM2,ITGAL_ITGB2,0.232935935853485,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3107,Macro,T_cell,ICAM2,ITGAL_ITGB2,0.0461793067075668,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3108,NK,T_cell,ICAM2,ITGAL_ITGB2,0.0663741540146652,0,ICAM2_ITGAL_ITGB2,ICAM2 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3109,B_cell,Macro,ICAM1,ITGAM_ITGB2,0.0310745690599801,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3110,CAF,Macro,ICAM1,ITGAM_ITGB2,0.0508680011595125,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3111,Endo,Macro,ICAM1,ITGAM_ITGB2,0.0724500976900077,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3112,Macro,Macro,ICAM1,ITGAM_ITGB2,0.231586447299963,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3113,malignant_cell,Macro,ICAM1,ITGAM_ITGB2,0.176404119229129,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3114,NK,Macro,ICAM1,ITGAM_ITGB2,0.0487777929597884,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3115,T_cell,Macro,ICAM1,ITGAM_ITGB2,0.0272932582245839,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3116,B_cell,NK,ICAM1,ITGAM_ITGB2,0.0173379239758845,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3117,CAF,NK,ICAM1,ITGAM_ITGB2,0.0286402176641047,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3118,Endo,NK,ICAM1,ITGAM_ITGB2,0.0412009677681906,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3119,Macro,NK,ICAM1,ITGAM_ITGB2,0.142223231783591,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3120,malignant_cell,NK,ICAM1,ITGAM_ITGB2,0.10541323987411,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3121,NK,NK,ICAM1,ITGAM_ITGB2,0.0274369646248912,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3122,T_cell,NK,ICAM1,ITGAM_ITGB2,0.015201931980433,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3123,Endo,Macro,ICAM2,ITGAM_ITGB2,0.223897097306157,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3124,Macro,Macro,ICAM2,ITGAM_ITGB2,0.043971938027366,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3125,NK,Macro,ICAM2,ITGAM_ITGB2,0.0632655003378391,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3126,Endo,NK,ICAM2,ITGAM_ITGB2,0.136972104353305,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3127,Macro,NK,ICAM2,ITGAM_ITGB2,0.0246791731000632,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3128,NK,NK,ICAM2,ITGAM_ITGB2,0.0358248598516924,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
3129,Macro,B_cell,ICAM1,ITGAL,0.101705197594642,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3130,malignant_cell,B_cell,ICAM1,ITGAL,0.0744715616083849,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3131,Macro,Macro,ICAM1,ITGAL,0.131107762203885,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3132,malignant_cell,Macro,ICAM1,ITGAL,0.0968498349333871,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3133,Endo,NK,ICAM1,ITGAL,0.0943492550804258,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3134,Macro,NK,ICAM1,ITGAL,0.28671821939362,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3135,malignant_cell,NK,ICAM1,ITGAL,0.222197801778903,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3136,NK,NK,ICAM1,ITGAL,0.0640154607826136,0.04,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
3137,Endo,T_cell,ICAM1,ITGAL,0.0735108847390703,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
